UDI,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,Temperature Difference,Mechanical Power,Torque Speed Ratio,Tool Wear Risk,Temperature Stress,Temperature_Torque_Interaction,Speed_Torque_Interaction,Wear_Power_Interaction
1241,L,297.2,308.6,1636,31.3,192,0,11.400000000000034,5362.363556461394,0.019132029328158905,0.768,91715.92,356.8200000000011,51206.8,1029573.8028405877
1242,M,297.1,308.5,1621,32.4,194,0,11.399999999999977,5499.923426786579,0.019987661924745426,0.776,91655.35,369.3599999999993,52520.399999999994,1066985.1447965961
1243,L,297.1,308.4,1468,44.4,197,0,11.299999999999955,6825.549862895327,0.030245231587026404,0.788,91625.64,501.719999999998,65179.2,1344633.3229903795
1244,M,297.1,308.4,1432,53.4,199,0,11.299999999999955,8007.794010294239,0.037290502767255235,0.796,91625.64,603.4199999999976,76468.8,1593551.0080485537
1245,L,297.1,308.4,1726,28.4,202,0,11.299999999999955,5133.194844357529,0.01645422942268005,0.808,91625.64,320.9199999999987,49018.399999999994,1036905.3585602209
1246,M,297.1,308.4,1588,33.4,204,0,11.299999999999955,5554.252035742658,0.021032745578694743,0.816,91625.64,377.4199999999985,53039.2,1133067.4152915024
1247,H,297.2,308.5,1653,33.3,207,0,11.300000000000011,5764.28844858616,0.02014519055042638,0.828,91686.2,376.29000000000036,55044.899999999994,1193207.708857335
1248,L,297.2,308.5,1513,42.9,212,0,11.300000000000011,6797.11844938034,0.028354263034795595,0.848,91686.2,484.7700000000005,64907.7,1440989.111268632
1249,L,297.2,308.6,1489,40.2,214,0,11.400000000000034,6268.29415800157,0.026997985206851587,0.856,91715.92,458.2800000000014,59857.8,1341414.9498123361
1250,L,297.3,308.7,1467,36.8,216,0,11.399999999999977,5653.358811987904,0.02508520789019413,0.864,91776.51,419.51999999999913,53985.6,1221125.5033893874
1251,L,297.3,308.7,1549,36.1,218,0,11.399999999999977,5855.813514560743,0.023305358280629206,0.872,91776.51,411.53999999999917,55918.9,1276567.346174242
1252,M,297.4,308.8,1359,48.7,220,0,11.400000000000034,6930.6989690109785,0.035835172894896856,0.88,91837.12,555.1800000000017,66183.3,1524753.7731824152
1253,L,297.5,308.8,1533,41.5,223,0,11.300000000000011,6662.2184608351945,0.02707110239590926,0.892,91868.0,468.9500000000005,63619.5,1485674.7167662485
1254,L,297.5,308.8,1309,57.3,0,0,11.300000000000011,7854.578536578664,0.04377387315219719,0.0,91868.0,647.4900000000006,75005.7,0.0
1255,H,297.5,308.8,1430,49.4,2,0,11.300000000000011,7397.612941163005,0.034545454521296884,0.008,91868.0,558.2200000000006,70642.0,14795.22588232601
1256,H,297.5,308.9,1419,50.7,7,0,11.399999999999977,7533.884758500219,0.035729386866998315,0.028,91897.75,577.9799999999989,71943.3,52737.19330950153
1257,M,297.5,308.9,1535,37.7,12,0,11.399999999999977,6060.079868897152,0.02456026057031905,0.048,91897.75,429.7799999999992,57869.50000000001,72720.95842676582
1258,L,297.5,308.9,1466,43.0,15,0,11.399999999999977,6601.3239232331125,0.029331514304685186,0.06,91897.75,490.199999999999,63038.0,99019.85884849669
1259,L,297.5,308.9,1427,50.4,17,0,11.399999999999977,7531.5285640100265,0.03531885071105897,0.068,91897.75,574.5599999999988,71920.8,128035.98558817044
1260,M,297.5,308.9,1280,48.5,19,0,11.399999999999977,6501.002397828478,0.03789062497039795,0.076,91897.75,552.899999999999,62080.0,123519.04555874108
1261,L,297.6,309.0,1528,33.8,22,0,11.399999999999977,5408.398360811995,0.02212041883369082,0.088,91958.40000000001,385.3199999999992,51646.399999999994,118984.7639378639
1262,H,297.6,309.0,1885,25.2,24,0,11.399999999999977,4974.397807694078,0.01336870025815984,0.096,91958.40000000001,287.2799999999994,47502.0,119385.54738465788
1263,H,297.8,309.2,1648,33.0,29,0,11.399999999999977,5695.079162427577,0.020024271832509544,0.116,92079.76,376.19999999999925,54384.0,165157.29571039975
1264,L,297.8,309.2,1400,56.9,34,0,11.399999999999977,8341.975692832097,0.04064285711382653,0.136,92079.76,648.6599999999987,79660.0,283627.17355629127
1265,M,297.8,309.3,2243,15.7,36,0,11.5,3687.7166485143302,0.006999554165403677,0.144,92109.54000000001,180.54999999999998,35215.1,132757.79934651588
1266,L,297.9,309.4,1558,35.7,39,0,11.5,5824.575611608549,0.022913992283110404,0.156,92170.25999999998,410.55,55620.600000000006,227158.4488527334
1267,L,298.0,309.6,1633,34.8,41,0,11.600000000000023,5951.056131842072,0.021310471511751087,0.164,92260.8,403.68000000000075,56828.399999999994,243993.30140552495
1268,M,298.1,309.6,1549,38.7,43,0,11.5,6277.56185632966,0.024983860539067877,0.172,92291.76000000001,445.05,59946.3,269935.1598221754
1269,L,298.0,309.5,1496,45.8,46,0,11.5,7175.0625175827045,0.030614973241567527,0.184,92231.0,526.6999999999999,68516.8,330052.8758088044
1270,L,298.1,309.5,1467,41.8,48,0,11.399999999999977,6421.478215790608,0.028493524179622677,0.192,92261.95000000001,476.519999999999,61320.6,308230.9543579492
1271,M,298.0,309.4,1276,65.9,50,0,11.399999999999977,8805.716656404,0.05164576798460363,0.2,92201.2,751.2599999999985,84088.40000000001,440285.8328202
1272,H,298.0,309.4,1490,40.5,53,0,11.399999999999977,6319.313622695869,0.02718120803544885,0.212,92201.2,461.6999999999991,60345.0,334923.622002881
1273,H,298.0,309.4,1562,38.1,58,0,11.399999999999977,6232.103010632216,0.024391805362105116,0.232,92201.2,434.3399999999991,59512.200000000004,361461.97461666854
1274,L,298.1,309.4,1397,48.2,63,0,11.299999999999955,7051.346598884339,0.03450250534394953,0.252,92232.14,544.6599999999978,67335.40000000001,444234.8357297134
1275,H,298.1,309.5,1530,40.2,65,0,11.399999999999977,6440.893258389794,0.026274509786748685,0.26,92261.95000000001,458.2799999999991,61506.00000000001,418658.0617953366
1276,M,298.1,309.4,1362,47.6,70,0,11.299999999999955,6789.107388113686,0.03494860496699809,0.28,92232.14,537.8799999999978,64831.200000000004,475237.517167958
1277,M,298.2,309.4,1693,34.4,73,0,11.199999999999989,6098.794762364889,0.020318960413278818,0.292,92263.07999999999,385.2799999999996,58239.2,445212.01765263686
1278,M,298.2,309.4,1408,46.5,76,0,11.199999999999989,6856.211807194364,0.03302556815836252,0.304,92263.07999999999,520.7999999999995,65472.0,521072.0973467717
1279,L,298.2,309.4,1398,52.9,79,0,11.199999999999989,7744.465714070342,0.0378397710745066,0.316,92263.07999999999,592.4799999999993,73954.2,611812.791411557
1280,M,298.3,309.6,1531,40.1,81,0,11.300000000000011,6429.070398036783,0.026192031334949684,0.324,92353.68000000001,453.13000000000045,61393.1,520754.7022409795
1281,H,298.3,309.5,1521,37.1,84,0,11.199999999999989,5909.241533622792,0.024391847452733827,0.336,92323.85,415.5199999999996,56429.1,496376.28882431454
1282,H,298.3,309.5,1427,54.3,89,0,11.199999999999989,8114.325417177468,0.03805185701608139,0.356,92323.85,608.1599999999994,77486.09999999999,722174.9621287946
1283,L,298.3,309.4,1546,36.1,94,0,11.099999999999966,5844.472365081284,0.023350582132373492,0.376,92294.01999999999,400.7099999999988,55810.600000000006,549380.4023176407
1284,L,298.3,309.4,1356,45.4,96,0,11.099999999999966,6446.7994525785425,0.03348082593401119,0.384,92294.01999999999,503.93999999999846,61562.4,618892.74744754
1285,L,298.4,309.5,2153,15.3,98,1,11.100000000000023,3449.5629814212007,0.007106363210819154,0.392,92354.79999999999,169.83000000000035,32940.9,338057.17217927764
1286,M,298.5,309.6,1492,41.7,100,0,11.100000000000023,6515.2861724268,0.027949061643465778,0.4,92415.6,462.87000000000097,62216.4,651528.6172426799
1287,L,298.5,309.6,1582,40.3,103,0,11.100000000000023,6676.36609975186,0.02547408342258275,0.412,92415.6,447.3300000000009,63754.6,687665.7082744415
1288,L,298.5,309.6,1419,41.5,105,0,11.100000000000023,6166.789299364084,0.02924594782998876,0.42,92415.6,460.65000000000094,58888.5,647512.8764332288
1289,M,298.5,309.6,1441,48.2,107,0,11.100000000000023,7273.436255542112,0.033448993731124914,0.428,92415.6,535.0200000000011,69456.2,778257.679343006
1290,M,298.6,309.7,1635,32.2,110,0,11.099999999999966,5513.180947784728,0.019694189590401107,0.44,92476.42,357.41999999999894,52647.00000000001,606449.9042563201
1291,L,298.6,309.7,1429,45.8,113,0,11.099999999999966,6853.719477022516,0.032050384862106096,0.452,92476.42,508.3799999999984,65448.2,774470.3009035443
1292,M,298.6,309.7,1675,28.4,115,0,11.099999999999966,4981.518751042215,0.01695522387047449,0.46,92476.42,315.23999999999904,47570.0,572874.6563698547
1293,M,298.7,309.7,1868,23.8,118,0,11.0,4655.672761011881,0.012740899350781102,0.472,92507.39,261.8,44458.4,549369.385799402
1294,H,298.7,309.8,1582,33.4,121,0,11.100000000000023,5533.266196816678,0.021112515789435828,0.484,92537.26,370.74000000000075,52838.799999999996,669525.209814818
1295,L,298.8,309.9,1486,40.3,126,0,11.099999999999966,6271.22631114492,0.027119784638546574,0.504,92598.12,447.3299999999986,59885.799999999996,790174.5152042599
1296,L,298.7,309.8,1402,54.3,128,0,11.100000000000023,7972.16834960253,0.03873038513642625,0.512,92537.26,602.7300000000012,76128.59999999999,1020437.5487491238
1297,L,298.7,309.9,1621,34.1,130,0,11.199999999999989,5788.499655969826,0.021036397272648735,0.52,92567.12999999999,381.9199999999996,55276.100000000006,752504.9552760774
1298,L,298.8,309.9,1428,42.4,132,0,11.099999999999966,6340.487957181063,0.029691876729907647,0.528,92598.12,470.63999999999857,60547.2,836944.4103479004
1299,M,298.7,309.8,1343,53.6,134,0,11.100000000000023,7538.230628337685,0.03991064777370763,0.536,92537.26,594.9600000000013,71984.8,1010122.9041972498
1300,M,298.7,309.9,1458,40.2,137,0,11.199999999999989,6137.792399171451,0.0275720164419945,0.548,92567.12999999999,450.23999999999955,58611.600000000006,840877.5586864888
1301,L,298.7,309.8,1322,57.0,140,0,11.100000000000023,7891.052427286842,0.04311649013379993,0.56,92537.26,632.7000000000013,75354.0,1104747.339820158
1302,L,298.7,309.9,1483,32.8,142,0,11.199999999999989,5093.820216432538,0.02211732972210564,0.568,92567.12999999999,367.3599999999996,48642.399999999994,723322.4707334203
1303,L,298.6,309.8,1505,45.7,144,0,11.199999999999989,7202.46767749752,0.03036544848480701,0.576,92506.28000000001,511.8399999999995,68778.5,1037155.3455596429
1304,L,298.7,309.9,1593,42.5,146,0,11.199999999999989,7089.789220988765,0.026679221577728045,0.584,92567.12999999999,475.99999999999955,67702.5,1035109.2262643597
1305,L,298.8,310.0,2098,19.6,148,0,11.199999999999989,4306.160106324505,0.009342230691447937,0.592,92628.0,219.51999999999978,41120.8,637311.6957360267
1306,L,298.8,310.0,1672,30.4,150,0,11.199999999999989,5322.779489026162,0.018181818170943886,0.6,92628.0,340.4799999999996,50828.799999999996,798416.9233539243
1307,L,298.8,310.0,1487,41.4,152,0,11.199999999999989,6446.73662072547,0.027841291171592942,0.608,92628.0,463.6799999999995,61561.799999999996,979903.9663502715
1308,L,298.8,310.0,1423,42.1,154,0,11.199999999999989,6273.582505635113,0.02958538297288448,0.616,92628.0,471.5199999999995,59908.3,966131.7058678074
1309,L,298.9,310.1,1750,25.0,156,0,11.200000000000045,4581.4892864851145,0.01428571427755102,0.624,92688.89,280.00000000000114,43750.0,714712.3286916779
1310,L,298.9,310.2,1654,31.1,158,0,11.300000000000011,5386.721371502227,0.018802902044254593,0.632,92718.77999999998,351.43000000000035,51439.4,851101.9766973519
1311,L,298.9,310.2,1498,50.2,160,0,11.300000000000011,7874.8836970963675,0.03351134844224877,0.64,92718.77999999998,567.2600000000006,75199.6,1259981.3915354188
1312,L,298.9,310.1,1587,30.2,162,0,11.200000000000045,5018.945591521981,0.019029615614978186,0.648,92688.89,338.2400000000014,47927.4,813069.185826561
1313,L,298.9,310.1,1473,42.6,164,0,11.200000000000045,6571.143689807626,0.028920570245131994,0.656,92688.89,477.12000000000194,62749.8,1077667.5651284507
1314,L,298.9,310.2,1359,56.9,166,0,11.300000000000011,8097.6749761134415,0.04186902130841131,0.664,92718.77999999998,642.9700000000006,77327.09999999999,1344214.0460348313
1315,M,299.0,310.3,1635,34.5,168,0,11.300000000000011,5906.979586912208,0.0211009174182869,0.672,92779.7,389.85000000000036,56407.5,992372.570601251
1316,L,299.0,310.3,1520,45.0,171,0,11.300000000000011,7162.831250184728,0.02960526313841759,0.684,92779.7,508.5000000000005,68400.0,1224844.1437815884
1317,L,299.0,310.3,1507,36.7,173,0,11.300000000000011,5791.725024427511,0.024353019227370258,0.692,92779.7,414.71000000000043,55306.9,1001968.4292259593
1318,L,299.0,310.3,1428,46.3,175,0,11.300000000000011,6923.693217393472,0.0324229691649699,0.7,92779.7,523.1900000000005,66116.4,1211646.3130438577
1319,M,299.0,310.3,1582,33.3,177,0,11.300000000000011,5516.699531556748,0.021049304664317755,0.708,92779.7,376.29000000000036,52680.6,976455.8170855445
1320,L,299.0,310.3,1929,24.4,180,0,11.300000000000011,4928.907546070098,0.012649040947304799,0.72,92779.7,275.72000000000025,47067.6,887203.3582926176
1321,M,299.0,310.3,1540,38.1,182,0,11.300000000000011,6144.3269118909175,0.024740259724194635,0.728,92779.7,430.5300000000004,58674.0,1118267.497964147
1322,L,298.9,310.2,1362,53.0,185,0,11.300000000000011,7559.30024306776,0.038913362673338205,0.74,92718.77999999998,598.9000000000005,72186.0,1398470.5449675357
1323,H,298.9,310.1,1452,49.9,187,0,11.200000000000045,7587.448913243925,0.03436639116090469,0.748,92688.89,558.8800000000023,72454.8,1418852.946776614
1324,L,298.9,310.1,1361,51.7,192,0,11.200000000000045,7368.469433313204,0.03798677440265483,0.768,92688.89,579.0400000000024,70363.7,1414746.1311961352
1325,M,298.8,310.1,1243,74.5,194,1,11.300000000000011,9697.415843223413,0.05993563953343874,0.776,92657.88,841.8500000000008,92603.5,1881298.673585342
1326,H,298.8,310.1,1567,36.8,197,0,11.300000000000011,6038.727510828252,0.023484365013730458,0.788,92657.88,415.8400000000004,57665.6,1189629.3196331656
1327,L,298.9,310.2,1411,46.5,202,0,11.300000000000011,6870.820213033557,0.03295535079166878,0.808,92718.77999999998,525.4500000000005,65611.5,1387905.6830327786
1328,L,298.8,310.2,1814,26.8,204,0,11.399999999999977,5090.971839093284,0.014773980146210595,0.816,92687.76,305.5199999999994,48615.200000000004,1038558.25517503
1329,M,298.8,310.1,1719,28.8,206,0,11.300000000000011,5184.381860660021,0.016753926691824357,0.824,92657.88,325.44000000000034,49507.200000000004,1067982.6632959642
1330,H,298.8,310.2,1663,30.4,209,0,11.399999999999977,5294.128164025423,0.01828021646525543,0.836,92687.76,346.5599999999993,50555.2,1106472.7862813133
1331,L,298.9,310.2,1696,30.2,214,0,11.300000000000011,5363.662081424877,0.017806603763085727,0.856,92718.77999999998,341.26000000000033,51219.2,1147823.6854249237
1332,H,298.9,310.2,1771,26.8,216,0,11.300000000000011,4970.292793293388,0.015132693385018242,0.864,92718.77999999998,302.8400000000003,47462.8,1073583.2433513717
1333,L,299.0,310.3,1868,24.0,221,0,11.300000000000011,4694.796061524587,0.012847965731880103,0.884,92779.7,271.2000000000003,44832.0,1037549.9295969337
1334,M,299.0,310.3,1558,35.4,223,0,11.300000000000011,5775.629598065619,0.022721437726109472,0.892,92779.7,400.0200000000004,55153.2,1287965.400368633
1335,L,299.0,310.4,1365,49.1,226,1,11.399999999999977,7018.475067752277,0.03597069594434381,0.904,92809.59999999999,559.7399999999989,67021.5,1586175.3653120147
1336,L,299.0,310.4,1371,53.8,228,1,11.399999999999977,7724.108193675081,0.03924142958479837,0.912,92809.59999999999,613.3199999999988,73759.8,1761096.6681579184
1337,L,298.9,310.3,1583,32.6,230,0,11.400000000000034,5404.146738754138,0.020593809209984958,0.92,92748.67,371.6400000000011,51605.8,1242953.7499134517
1338,H,298.7,310.2,1613,36.0,0,0,11.5,6080.866740288403,0.022318660866510437,0.0,92656.73999999999,414.0,58068.0,0.0
1339,L,298.6,310.1,1721,27.2,5,0,11.5,4902.057400857417,0.01580476466251902,0.02,92595.86000000002,312.8,46811.2,24510.287004287085
1340,M,298.6,310.2,1668,31.5,7,0,11.599999999999966,5502.185373497164,0.018884892075009055,0.028,92625.72,365.39999999999895,52542.0,38515.29761448014
1341,L,298.6,310.2,1569,36.3,10,0,11.599999999999966,5964.282236913686,0.02313575524338065,0.04,92625.72,421.07999999999873,56954.7,59642.822369136855
1342,M,298.6,310.2,1328,50.5,12,0,11.599999999999966,7022.925657344863,0.03802710840510007,0.048,92625.72,585.7999999999982,67064.0,84275.10788813836
1343,M,298.6,310.1,1596,33.0,15,0,11.5,5515.380062642241,0.020676691716367986,0.06,92595.86000000002,379.5,52668.0,82730.7009396336
1344,L,298.5,310.2,1676,32.7,18,0,11.699999999999989,5739.187123283978,0.019510739845160656,0.072,92594.7,382.58999999999963,54805.200000000004,103305.3682191116
1345,L,298.5,310.1,1809,28.9,20,0,11.600000000000023,5474.759269631324,0.0159756771608758,0.08,92564.85,335.24000000000063,52280.1,109495.18539262647
1346,L,298.5,310.0,1804,26.1,22,0,11.5,4930.666837956109,0.014467849215926913,0.088,92535.0,300.15000000000003,47084.4,108474.6704350344
1347,L,298.6,310.1,1533,33.9,24,0,11.5,5442.149537887062,0.022113502920995756,0.096,92595.86000000002,389.84999999999997,51968.7,130611.5889092895
1348,L,298.7,310.2,1717,27.3,26,0,11.5,4908.6442734544435,0.015899825267385075,0.104,92656.73999999999,313.95,46874.1,127624.75110981552
1349,L,298.7,310.2,1363,45.5,28,0,11.5,6494.35269337838,0.03338224502319718,0.112,92656.73999999999,523.25,62016.5,181841.87541459463
1350,L,298.7,310.2,1402,45.9,30,0,11.5,6738.9047375093205,0.03273894434184098,0.12,92656.73999999999,527.85,64351.799999999996,202167.1421252796
1351,L,298.7,310.2,1436,47.5,32,0,11.5,7142.934496711992,0.03307799440593454,0.128,92656.73999999999,546.25,68210.0,228573.90389478375
1352,L,298.7,310.2,1525,43.7,34,0,11.5,6978.786280561926,0.028655737686127385,0.136,92656.73999999999,502.55,66642.5,237278.73353910548
1353,M,298.7,310.2,1598,33.3,36,0,11.5,5572.494217084502,0.02083854817219114,0.144,92656.73999999999,382.95,53213.399999999994,200609.7918150421
1354,M,298.6,310.1,1444,48.1,39,0,11.5,7273.4571994931375,0.03331024928441118,0.156,92595.86000000002,553.15,69456.40000000001,283664.8307802324
1355,L,298.6,310.0,1334,48.0,42,0,11.399999999999977,6705.415359822054,0.035982008968529225,0.168,92566.0,547.1999999999989,64032.0,281627.44511252624
1356,M,298.6,310.0,1681,35.5,44,0,11.399999999999977,6249.203746643257,0.021118381902963484,0.176,92566.0,404.6999999999992,59675.5,274964.96485230327
1357,L,298.6,309.9,1593,37.4,47,0,11.299999999999955,6239.014514470113,0.023477714988400677,0.188,92536.14,422.6199999999983,59578.2,293233.6821800953
1358,L,298.6,309.9,1461,45.7,49,0,11.299999999999955,6991.897193902907,0.031279945221574304,0.196,92536.14,516.4099999999979,66767.7,342602.96250124247
1359,M,298.7,310.1,1693,31.9,51,0,11.400000000000034,5655.568398820928,0.018842291778592854,0.204,92626.87000000001,363.66000000000105,54006.7,288433.9883398673
1360,L,298.7,310.2,1404,50.3,54,0,11.5,7395.434770256516,0.03582621080069358,0.216,92656.73999999999,578.4499999999999,70621.2,399353.47759385186
1361,H,298.8,310.2,1707,27.6,56,0,11.399999999999977,4933.682766903555,0.01616871703797966,0.224,92687.76,314.63999999999936,47113.200000000004,276286.23494659906
